105.007,0.00516,5e-05,0.00289,0.02215,0.01715,0.00472,25.197,0.463514,0.807217,-5.477592,0.315074,1.862092,0.228624
106.981,0.005,4e-05,0.00289,0.03999,0.02704,0.00905,23.37,0.489538,0.789977,-5.775966,0.341169,2.007923,0.193918
106.821,0.00462,4e-05,0.0028,0.02199,0.01636,0.0042,25.82,0.429484,0.81634,-5.391029,0.250572,1.777901,0.232744
90.264,0.00608,6e-05,0.00332,0.03202,0.02455,0.01062,21.875,0.644954,0.779612,-5.115212,0.249494,2.017753,0.260015
85.545,0.01038,0.0001,0.00576,0.03121,0.02139,0.0222,19.2,0.594387,0.790117,-4.913885,0.265699,2.398422,0.277948
84.51,0.00694,7e-05,0.00415,0.04024,0.02876,0.01823,19.055,0.544805,0.770466,-4.441519,0.155097,2.645959,0.327978
87.549,0.00702,7e-05,0.00371,0.03156,0.0219,0.01825,19.659,0.576084,0.778747,-5.132032,0.210458,2.232576,0.260633
95.628,0.00606,6e-05,0.00348,0.02427,0.01751,0.01237,20.536,0.55461,0.787896,-5.022288,0.146948,2.428306,0.264666
87.804,0.00432,4e-05,0.00258,0.02223,0.01552,0.00882,22.244,0.576644,0.772416,-6.025367,0.078202,2.053601,0.177275
75.344,0.00747,4e-05,0.0042,0.04795,0.0351,0.0547,13.893,0.556494,0.729586,-5.288912,0.343073,3.099301,0.242119
155.495,0.00406,2e-05,0.00244,0.03852,0.02877,0.02782,16.176,0.583574,0.727747,-5.657899,0.315903,3.098256,0.200423
141.047,0.00321,2e-05,0.00194,0.03759,0.02784,0.03151,15.924,0.598714,0.712199,-6.366916,0.335753,2.654271,0.144614
125.61,0.0052,3e-05,0.00312,0.06511,0.04683,0.04824,13.922,0.602874,0.740837,-5.515071,0.299549,3.13655,0.220968
74.677,0.00448,3e-05,0.00254,0.06727,0.04802,0.04214,14.739,0.599371,0.743937,-5.783272,0.299793,3.007096,0.194052
144.878,0.00709,4e-05,0.00419,0.04313,0.03455,0.07223,11.866,0.590951,0.745526,-4.379411,0.375531,3.671155,0.332086
78.032,0.00742,4e-05,0.00453,0.0664,0.05114,0.08725,11.744,0.65341,0.733165,-4.508984,0.389232,3.317586,0.301952
147.226,0.00419,3e-05,0.00227,0.07959,0.0569,0.01658,19.664,0.501037,0.71436,-6.411497,0.207156,2.344876,0.13412
142.299,0.00459,3e-05,0.00256,0.0419,0.03051,0.01914,18.78,0.454444,0.734504,-5.952058,0.08784,2.344336,0.186489
76.596,0.00382,3e-05,0.00226,0.05925,0.04398,0.01211,20.969,0.447456,0.69779,-6.152551,0.17352,2.080121,0.160809
68.401,0.00358,2e-05,0.00196,0.03716,0.02764,0.0085,22.219,0.50238,0.71217,-6.251425,0.188056,2.143851,0.160812
149.605,0.00369,2e-05,0.00197,0.03272,0.02571,0.01018,21.693,0.447285,0.705658,-6.247076,0.180528,2.344348,0.164916
144.811,0.00342,2e-05,0.00184,0.03381,0.02809,0.00852,22.663,0.366329,0.693429,-6.41744,0.194627,2.473239,0.151709
116.187,0.0128,0.0001,0.00623,0.03886,0.03088,0.08151,15.338,0.629574,0.714485,-4.020042,0.265315,2.671825,0.340623
96.206,0.01378,0.00011,0.00655,0.04689,0.03908,0.10323,15.433,0.57101,0.690892,-5.159169,0.202146,2.441612,0.260375
99.77,0.01936,0.00015,0.0099,0.06734,0.05783,0.16744,12.435,0.638545,0.674953,-3.760348,0.242861,2.634633,0.378483
116.346,0.03316,0.00026,0.01522,0.09178,0.06196,0.31482,8.867,0.671299,0.656846,-3.700544,0.260481,2.991063,0.370961
75.632,0.01551,0.00012,0.00909,0.0617,0.05174,0.11843,15.06,0.639808,0.643327,-4.20273,0.310163,2.638279,0.356881
66.157,0.03011,0.00022,0.01628,0.09419,0.06023,0.2593,10.489,0.596362,0.641418,-3.269487,0.270641,2.690917,0.444774
75.349,0.00248,2e-05,0.00136,0.01131,0.01009,0.00495,26.759,0.296888,0.722356,-6.878393,0.089267,2.004055,0.113942
128.621,0.00183,1e-05,0.001,0.0103,0.00871,0.00243,28.409,0.263654,0.691483,-7.111576,0.14478,2.065477,0.093193
133.608,0.00257,2e-05,0.00134,0.01346,0.01059,0.00578,27.421,0.365488,0.719974,-6.997403,0.210279,1.994387,0.112878
144.148,0.00168,1e-05,0.00092,0.01064,0.00928,0.00233,29.746,0.334171,0.67793,-6.981201,0.18455,2.129924,0.106802
133.751,0.00258,2e-05,0.00122,0.0145,0.01267,0.00659,26.833,0.393563,0.700246,-6.600023,0.249172,2.499148,0.105306
132.857,0.00174,1e-05,0.00096,0.01024,0.00993,0.00238,29.928,0.311369,0.676066,-6.739151,0.160686,2.296873,0.11513
80.297,0.00766,4e-05,0.00389,0.03044,0.02084,0.00947,21.934,0.497554,0.740539,-5.845099,0.278679,2.608749,0.185668
89.686,0.00621,3e-05,0.00337,0.02286,0.01852,0.00704,23.239,0.436084,0.727863,-5.25832,0.256454,2.550961,0.23252
199.02,0.00609,3e-05,0.00339,0.01761,0.01307,0.0083,22.407,0.338097,0.712466,-6.471427,0.184378,2.502336,0.13639
189.621,0.00841,4e-05,0.00485,0.02378,0.01767,0.01316,21.305,0.498877,0.722085,-4.876336,0.212054,2.376749,0.268144
185.258,0.00534,3e-05,0.0028,0.0168,0.01301,0.0062,23.671,0.441097,0.722254,-5.96304,0.250283,2.489191,0.177807
92.02,0.00495,2e-05,0.00246,0.02105,0.01604,0.01048,21.864,0.331508,0.715121,-6.729713,0.181701,2.938114,0.115515
69.085,0.00856,6e-05,0.00385,0.01843,0.01271,0.06051,23.693,0.407701,0.662668,-4.673241,0.261549,2.702355,0.274407
71.948,0.00476,3e-05,0.00207,0.01458,0.01312,0.01554,26.356,0.450798,0.653823,-6.051233,0.27328,2.640798,0.170106
79.032,0.00555,3e-05,0.00261,0.01725,0.01652,0.01802,25.69,0.486738,0.676023,-4.597834,0.372114,2.975889,0.28278
82.063,0.00462,3e-05,0.00194,0.01279,0.01151,0.00856,25.02,0.470422,0.655239,-4.913137,0.393056,2.816781,0.251972
93.978,0.00404,2e-05,0.00128,0.01299,0.01075,0.00681,24.581,0.462516,0.58271,-5.517173,0.389295,2.925862,0.220657
88.251,0.00581,5e-05,0.00314,0.02008,0.01734,0.0235,24.743,0.487756,0.68413,-6.186128,0.279933,2.68624,0.152428
83.961,0.0046,3e-05,0.00221,0.01169,0.01104,0.01161,27.166,0.400088,0.656182,-4.711007,0.281618,2.655744,0.234809
83.34,0.00704,5e-05,0.00398,0.04479,0.0322,0.01968,18.305,0.538016,0.74148,-5.418787,0.160267,2.090438,0.229892
79.187,0.00842,5e-05,0.00449,0.02503,0.01931,0.01813,18.784,0.589956,0.732903,-5.44514,0.142466,2.174306,0.215558
79.82,0.00694,4e-05,0.00395,0.02343,0.0172,0.0202,19.196,0.618663,0.728421,-5.944191,0.143359,1.929715,0.181988
80.637,0.00733,5e-05,0.00422,0.02362,0.01944,0.01874,18.857,0.637518,0.735546,-5.594275,0.12795,1.765957,0.222716
81.114,0.00544,4e-05,0.00327,0.02791,0.02259,0.01794,18.178,0.623209,0.738245,-5.540351,0.087165,1.821297,0.214075
79.512,0.00638,4e-05,0.00351,0.02857,0.02301,0.01796,18.33,0.585169,0.736964,-5.825257,0.115697,1.996146,0.196535
109.216,0.0044,4e-05,0.00192,0.01033,0.00811,0.01724,26.842,0.457541,0.699787,-6.890021,0.152941,2.328513,0.112856
105.667,0.0027,2e-05,0.00135,0.01022,0.00903,0.00487,26.369,0.491345,0.718839,-5.892061,0.195976,2.108873,0.183572
100.209,0.00492,4e-05,0.00238,0.01412,0.01194,0.0161,23.949,0.46716,0.724045,-6.135296,0.20363,2.539724,0.169923
104.773,0.00407,3e-05,0.00205,0.01516,0.0131,0.01015,26.017,0.468621,0.735136,-6.112667,0.217013,2.527742,0.170633
86.795,0.00346,3e-05,0.0017,0.01201,0.00915,0.00903,23.389,0.470972,0.721308,-5.436135,0.254909,2.51632,0.232209
109.836,0.00331,3e-05,0.00171,0.01043,0.00903,0.00504,25.619,0.482296,0.723096,-6.448134,0.178713,2.034827,0.141422
93.105,0.00589,6e-05,0.00319,0.04932,0.03651,0.03031,17.06,0.637814,0.744064,-5.301321,0.320385,2.375138,0.24308
105.554,0.00494,4e-05,0.00315,0.04128,0.03316,0.02529,17.707,0.653427,0.706687,-5.333619,0.322044,2.631793,0.228319
107.816,0.00451,4e-05,0.00283,0.04879,0.0437,0.02278,19.013,0.6479,0.708144,-4.378916,0.300067,2.445502,0.259451
100.673,0.00502,4e-05,0.00312,0.05279,0.04134,0.0369,16.747,0.625362,0.708617,-4.654894,0.304107,2.672362,0.274387
104.095,0.00472,4e-05,0.0029,0.05643,0.04451,0.02629,17.366,0.640945,0.701404,-5.634576,0.306014,2.419253,0.209191
109.815,0.00381,3e-05,0.00232,0.03026,0.0277,0.01827,18.801,0.624811,0.696049,-5.866357,0.23307,2.445646,0.184985
79.543,0.00571,3e-05,0.00269,0.03273,0.02824,0.02485,18.54,0.677131,0.685057,-4.796845,0.397749,2.963799,0.277227
91.802,0.00757,4e-05,0.00428,0.06725,0.04464,0.04238,15.648,0.606344,0.665945,-5.410336,0.288917,2.665133,0.231723
148.691,0.00376,2e-05,0.00215,0.03527,0.0253,0.01728,18.702,0.606273,0.661735,-5.585259,0.310746,2.465528,0.209863
86.232,0.0037,2e-05,0.00211,0.01997,0.01506,0.0201,18.687,0.536102,0.632631,-5.898673,0.213353,2.470746,0.189032
164.168,0.00254,1e-05,0.00133,0.02662,0.02006,0.01049,20.68,0.49748,0.630409,-6.132663,0.220617,2.576563,0.159777
87.638,0.00352,2e-05,0.00188,0.02536,0.01909,0.01493,20.366,0.566849,0.574282,-5.456811,0.345238,2.840556,0.232861
151.451,0.01568,9e-05,0.00946,0.08143,0.08808,0.0753,12.359,0.56161,0.793509,-3.297668,0.414758,3.413649,0.457533
161.34,0.01466,8e-05,0.00819,0.0605,0.06359,0.06057,14.367,0.478024,0.768974,-4.276605,0.355736,3.142364,0.336085
165.982,0.01719,9e-05,0.01027,0.07118,0.06824,0.08069,12.298,0.55287,0.764036,-3.377325,0.335357,3.274865,0.418646
177.258,0.01627,8e-05,0.00963,0.0717,0.0646,0.07889,14.989,0.427627,0.775708,-4.892495,0.262281,2.910213,0.270173
149.442,0.01872,0.0001,0.01154,0.0583,0.06259,0.10952,12.529,0.507826,0.762726,-4.484303,0.340256,2.958815,0.301487
168.793,0.03107,0.00016,0.01958,0.11908,0.13778,0.21713,8.441,0.625866,0.76832,-2.434031,0.450493,3.079221,0.527367
174.478,0.02714,0.00014,0.01699,0.08684,0.08318,0.16265,9.449,0.584164,0.754449,-2.839756,0.356224,3.184027,0.454721
98.25,0.00684,6e-05,0.00332,0.02534,0.02056,0.04179,21.52,0.566867,0.670475,-4.865194,0.246404,2.01353,0.168581
88.833,0.00692,6e-05,0.003,0.02682,0.02018,0.04611,21.824,0.65168,0.659333,-4.239028,0.175691,2.45113,0.247455
95.654,0.00647,5e-05,0.003,0.03087,0.02402,0.02631,22.431,0.6283,0.652025,-3.583722,0.207914,2.439597,0.206256
94.794,0.00727,6e-05,0.00339,0.02293,0.01771,0.03191,22.953,0.611679,0.623731,-5.4351,0.230532,2.699645,0.220546
100.757,0.01813,0.00015,0.00718,0.04912,0.02916,0.10748,19.075,0.630547,0.646786,-3.444478,0.303214,2.964568,0.261305
97.543,0.00975,8e-05,0.00454,0.02852,0.02157,0.03828,21.534,0.635015,0.627337,-5.070096,0.280091,2.8923,0.249703
112.173,0.00605,5e-05,0.00318,0.03235,0.03105,0.02663,19.651,0.654945,0.675865,-5.498456,0.234196,2.103014,0.216638
77.022,0.00581,5e-05,0.00316,0.04009,0.04114,0.02073,20.437,0.653139,0.694571,-5.185987,0.259229,2.151121,0.244948
107.802,0.00619,5e-05,0.00329,0.03273,0.02931,0.0281,19.388,0.577802,0.684373,-5.283009,0.226528,2.442906,0.238281
91.121,0.00651,6e-05,0.0034,0.03658,0.03091,0.02707,18.954,0.685151,0.719576,-5.529833,0.24275,2.408689,0.22052
97.527,0.00519,5e-05,0.00284,0.01756,0.01363,0.01435,21.219,0.557045,0.673086,-5.617124,0.184896,1.871871,0.212386
85.902,0.00907,9e-05,0.00461,0.02814,0.02073,0.03882,18.447,0.671378,0.674562,-2.929379,0.396746,2.560422,0.367233
102.137,0.00277,1e-05,0.00153,0.02448,0.01621,0.0062,24.078,0.469928,0.628232,-6.816086,0.17227,2.235197,0.119652
229.256,0.00303,1e-05,0.00159,0.01242,0.00882,0.00533,24.679,0.384868,0.62671,-7.018057,0.176316,1.852402,0.091604
237.303,0.00339,1e-05,0.00186,0.0203,0.01367,0.0091,21.083,0.440988,0.628058,-7.517934,0.160414,1.881767,0.075587
90.794,0.00803,4e-05,0.00448,0.02177,0.01439,0.01337,19.269,0.372222,0.725216,-5.736781,0.164529,2.88245,0.202879
219.783,0.00517,2e-05,0.00283,0.02018,0.01344,0.00965,21.02,0.371837,0.646167,-7.169701,0.073298,2.266432,0.100881
239.17,0.00451,2e-05,0.00237,0.01897,0.01255,0.01049,21.528,0.522812,0.646818,-7.3045,0.171088,2.095237,0.09622
105.715,0.00355,3e-05,0.0019,0.01358,0.0114,0.00435,26.436,0.413295,0.7567,-6.323531,0.218885,2.193412,0.160376
100.139,0.00356,3e-05,0.002,0.01484,0.01285,0.0043,26.55,0.36909,0.776158,-6.085567,0.192375,1.889002,0.174152
96.913,0.00349,3e-05,0.00203,0.01472,0.01148,0.00478,26.547,0.380253,0.7667,-5.943501,0.19215,1.852542,0.179677
99.923,0.00353,3e-05,0.00218,0.01657,0.01318,0.0059,25.445,0.387482,0.756482,-6.012559,0.229298,1.872946,0.163118
108.634,0.00332,3e-05,0.00199,0.01503,0.01133,0.00401,26.005,0.405991,0.761255,-5.966779,0.197938,1.974857,0.184067
108.97,0.00346,3e-05,0.00213,0.01725,0.01331,0.00415,26.143,0.361232,0.763242,-6.016891,0.109256,2.004719,0.174429
129.859,0.00314,2e-05,0.00162,0.01469,0.0123,0.0057,24.151,0.39661,0.745957,-6.486822,0.197919,2.449763,0.132703
138.99,0.00309,2e-05,0.00186,0.01574,0.01309,0.00488,24.412,0.402591,0.762508,-6.311987,0.182459,2.251553,0.160306
135.041,0.00392,3e-05,0.00231,0.0145,0.01263,0.0054,23.683,0.398499,0.778349,-5.711205,0.240875,2.845109,0.19273
144.736,0.00396,3e-05,0.00233,0.02551,0.02148,0.00611,23.133,0.352396,0.75932,-6.261446,0.183218,2.264226,0.144105
141.998,0.00397,3e-05,0.00235,0.01831,0.01559,0.00639,22.866,0.408598,0.768845,-5.704053,0.216204,2.679185,0.19771
144.786,0.00336,2e-05,0.00198,0.02145,0.01666,0.00595,23.008,0.329577,0.75718,-6.27717,0.109397,2.209021,0.156368
106.656,0.00417,4e-05,0.0027,0.01909,0.01949,0.00955,23.079,0.603515,0.669565,-5.61907,0.191576,2.027228,0.215724
99.503,0.00531,5e-05,0.00346,0.01795,0.01756,0.01179,22.085,0.663842,0.656516,-5.198864,0.206768,2.120412,0.252404
96.983,0.00314,3e-05,0.00192,0.01564,0.01691,0.00737,24.199,0.598515,0.654331,-5.592584,0.133917,2.058658,0.214346
86.228,0.00496,4e-05,0.00263,0.0166,0.01491,0.01397,23.958,0.566424,0.667654,-6.431119,0.15331,2.161936,0.120605
94.246,0.00267,2e-05,0.00148,0.013,0.01144,0.0068,25.023,0.528485,0.663884,-6.359018,0.116636,2.152083,0.138868
86.647,0.00327,3e-05,0.00184,0.01185,0.01095,0.00703,24.775,0.555303,0.659132,-6.710219,0.149694,1.91399,0.121777
78.228,0.00694,3e-05,0.00396,0.02574,0.01758,0.04441,19.368,0.508479,0.683761,-6.934474,0.15989,2.316346,0.112838
94.261,0.00459,3e-05,0.00259,0.04087,0.02745,0.02764,19.517,0.448439,0.657899,-6.538586,0.121952,2.657476,0.13305
89.488,0.00564,3e-05,0.00292,0.02751,0.01879,0.0181,19.147,0.431674,0.683244,-6.195325,0.129303,2.784312,0.168895
74.287,0.0136,8e-05,0.00564,0.02308,0.01667,0.10715,17.883,0.407567,0.655683,-6.787197,0.158453,2.679772,0.131728
74.904,0.0074,4e-05,0.0039,0.02296,0.01588,0.07223,19.02,0.451221,0.643956,-6.744577,0.207454,2.138608,0.123306
77.973,0.00567,3e-05,0.00317,0.01884,0.01373,0.04398,21.209,0.462803,0.664357,-5.724056,0.190667,2.555477,0.148569
